player_id,finishing,dribbling,acceleration,sprint_speed,positioning,shot_power,short_passing,long_passing,vision,dribbling,crossing,ball_control,marking,standing_tackle,sliding_tackle,interceptions,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,date,FIFA_rating,Position
45588,49.0,70.0,75.0,73.0,56.0,63.0,66.0,59.0,53.0,70.0,64.0,66.0,72.0,73.0,68.0,67.0,11.0,13.0,15.0,6.0,12.0,2015-12-03,70,Defender
23787,49.0,60.0,68.0,74.0,53.0,52.0,63.0,71.0,58.0,60.0,60.0,64.0,76.0,70.0,69.0,65.0,13.0,9.0,12.0,6.0,15.0,2015-09-21,70,Defender
98058,63.0,68.0,80.0,78.0,65.0,68.0,57.0,33.0,58.0,68.0,52.0,68.0,25.0,25.0,21.0,25.0,10.0,11.0,8.0,14.0,6.0,2015-12-03,70,Attacker
202181,36.0,58.0,77.0,76.0,49.0,43.0,65.0,59.0,57.0,58.0,60.0,67.0,72.0,74.0,75.0,59.0,14.0,14.0,13.0,10.0,6.0,2015-10-02,70,Defender
95344,30.0,55.0,69.0,74.0,46.0,45.0,58.0,52.0,46.0,55.0,61.0,64.0,68.0,74.0,69.0,69.0,12.0,11.0,6.0,9.0,15.0,2015-11-26,70,Defender
189074,55.0,67.0,78.0,74.0,58.0,61.0,72.0,65.0,59.0,67.0,59.0,68.0,69.0,71.0,71.0,69.0,6.0,8.0,13.0,14.0,11.0,2015-12-10,70,Defender
156007,35.0,61.0,76.0,68.0,53.0,65.0,61.0,59.0,59.0,61.0,67.0,67.0,71.0,71.0,71.0,67.0,9.0,8.0,11.0,7.0,14.0,2015-09-21,70,Defender
30496,73.0,67.0,63.0,67.0,73.0,79.0,68.0,69.0,75.0,67.0,68.0,75.0,17.0,24.0,27.0,42.0,32.0,29.0,37.0,33.0,32.0,2015-10-02,69,Attacker
25572,52.0,64.0,64.0,66.0,73.0,62.0,78.0,74.0,78.0,64.0,56.0,75.0,67.0,62.0,64.0,77.0,16.0,8.0,8.0,6.0,16.0,2015-12-24,69,Midfielder
173317,61.0,69.0,68.0,68.0,68.0,75.0,76.0,74.0,72.0,69.0,56.0,73.0,58.0,66.0,62.0,68.0,12.0,6.0,8.0,9.0,12.0,2015-09-21,69,Midfielder
38880,60.0,68.0,76.0,78.0,66.0,73.0,65.0,64.0,67.0,68.0,69.0,69.0,41.0,46.0,45.0,57.0,15.0,7.0,11.0,10.0,9.0,2015-11-19,69,Attacker
35472,57.0,62.0,52.0,50.0,50.0,59.0,60.0,53.0,60.0,62.0,65.0,63.0,70.0,72.0,72.0,65.0,8.0,6.0,6.0,12.0,8.0,2015-09-21,69,Defender
150833,34.0,55.0,64.0,61.0,29.0,34.0,61.0,60.0,37.0,55.0,46.0,68.0,69.0,72.0,70.0,68.0,6.0,8.0,13.0,9.0,15.0,2015-12-17,69,Defender
40651,37.0,40.0,51.0,67.0,32.0,31.0,55.0,58.0,27.0,40.0,25.0,51.0,69.0,75.0,73.0,62.0,14.0,10.0,11.0,11.0,15.0,2015-11-26,69,Defender
111865,52.0,64.0,69.0,72.0,42.0,81.0,65.0,61.0,54.0,64.0,72.0,63.0,71.0,70.0,70.0,68.0,11.0,9.0,10.0,15.0,10.0,2015-09-25,69,Defender
188058,25.0,47.0,34.0,45.0,37.0,53.0,59.0,57.0,49.0,47.0,43.0,52.0,75.0,68.0,66.0,70.0,15.0,13.0,7.0,8.0,10.0,2015-09-21,69,Defender
210804,20.0,53.0,69.0,73.0,37.0,55.0,59.0,42.0,45.0,53.0,58.0,59.0,70.0,72.0,73.0,64.0,8.0,9.0,7.0,8.0,10.0,2015-09-21,69,Defender
23333,56.0,54.0,55.0,53.0,45.0,63.0,70.0,66.0,48.0,54.0,52.0,65.0,65.0,72.0,76.0,66.0,6.0,9.0,10.0,10.0,7.0,2015-01-23,69,Defender
31731,52.0,67.0,67.0,75.0,55.0,60.0,63.0,73.0,61.0,67.0,58.0,63.0,72.0,70.0,71.0,66.0,12.0,9.0,9.0,14.0,14.0,2015-09-21,69,Defender
46810,64.0,66.0,66.0,64.0,77.0,71.0,73.0,71.0,73.0,66.0,68.0,71.0,66.0,68.0,68.0,70.0,6.0,15.0,14.0,15.0,6.0,2015-11-12,69,Midfielder
36410,74.0,68.0,54.0,68.0,75.0,81.0,70.0,51.0,64.0,68.0,59.0,77.0,27.0,36.0,28.0,29.0,15.0,7.0,7.0,8.0,15.0,2015-11-19,69,Attacker
103419,71.0,69.0,69.0,65.0,72.0,73.0,73.0,70.0,70.0,69.0,61.0,71.0,57.0,64.0,60.0,54.0,8.0,6.0,7.0,10.0,6.0,2015-12-24,69,Attacker
33048,66.0,66.0,65.0,75.0,77.0,73.0,66.0,61.0,67.0,66.0,65.0,65.0,58.0,66.0,67.0,63.0,8.0,12.0,11.0,16.0,12.0,2015-10-02,69,Attacker
24410,74.0,65.0,64.0,68.0,75.0,77.0,67.0,55.0,58.0,65.0,63.0,72.0,20.0,24.0,22.0,43.0,8.0,15.0,6.0,14.0,11.0,2015-09-25,69,Attacker
23932,10.0,11.0,48.0,52.0,13.0,27.0,25.0,24.0,21.0,11.0,13.0,24.0,12.0,13.0,12.0,26.0,73.0,67.0,69.0,72.0,67.0,2015-09-25,69,Goalkeeper
39225,81.0,65.0,48.0,46.0,79.0,85.0,66.0,72.0,77.0,65.0,67.0,75.0,30.0,26.0,19.0,32.0,13.0,15.0,7.0,16.0,11.0,2015-12-24,69,Midfielder
37150,60.0,71.0,76.0,78.0,59.0,72.0,67.0,64.0,64.0,71.0,66.0,66.0,42.0,52.0,46.0,50.0,7.0,11.0,15.0,10.0,14.0,2015-11-19,69,Attacker
174325,23.0,26.0,53.0,54.0,47.0,46.0,56.0,43.0,38.0,26.0,38.0,57.0,69.0,70.0,72.0,67.0,9.0,11.0,16.0,8.0,12.0,2015-09-21,69,Defender
42703,35.0,69.0,76.0,82.0,55.0,67.0,69.0,54.0,59.0,69.0,65.0,70.0,68.0,70.0,73.0,67.0,9.0,7.0,10.0,6.0,5.0,2015-05-08,69,Defender
242418,18.0,55.0,64.0,69.0,26.0,43.0,61.0,58.0,52.0,55.0,49.0,67.0,68.0,74.0,67.0,69.0,11.0,7.0,6.0,6.0,9.0,2015-10-16,69,Defender
160447,43.0,68.0,78.0,74.0,54.0,67.0,69.0,60.0,58.0,68.0,68.0,71.0,71.0,70.0,68.0,69.0,8.0,9.0,15.0,9.0,6.0,2015-11-12,69,Defender
22988,31.0,38.0,33.0,41.0,32.0,59.0,58.0,41.0,42.0,38.0,27.0,58.0,64.0,72.0,70.0,72.0,13.0,6.0,9.0,10.0,9.0,2015-12-17,69,Defender
27515,64.0,71.0,75.0,78.0,65.0,62.0,69.0,68.0,64.0,71.0,66.0,69.0,22.0,21.0,20.0,37.0,9.0,12.0,11.0,10.0,7.0,2015-10-16,69,Attacker
26554,74.0,68.0,62.0,61.0,77.0,76.0,66.0,63.0,59.0,68.0,51.0,70.0,27.0,48.0,45.0,33.0,13.0,8.0,8.0,16.0,11.0,2015-09-21,69,Attacker
71844,62.0,68.0,73.0,69.0,65.0,81.0,73.0,70.0,69.0,68.0,64.0,68.0,65.0,65.0,70.0,70.0,15.0,10.0,7.0,10.0,7.0,2015-09-21,69,Attacker
173408,59.0,69.0,69.0,68.0,62.0,72.0,74.0,70.0,67.0,69.0,66.0,71.0,67.0,64.0,67.0,63.0,7.0,10.0,15.0,8.0,14.0,2015-09-21,69,Midfielder
149947,75.0,69.0,60.0,64.0,74.0,75.0,62.0,49.0,69.0,69.0,49.0,70.0,21.0,43.0,25.0,22.0,10.0,13.0,14.0,10.0,6.0,2015-10-02,69,Attacker
33074,73.0,73.0,43.0,42.0,78.0,74.0,74.0,53.0,79.0,73.0,57.0,77.0,35.0,41.0,37.0,32.0,9.0,15.0,6.0,9.0,13.0,2015-07-31,69,Midfielder
23916,66.0,64.0,51.0,54.0,69.0,71.0,71.0,69.0,75.0,64.0,74.0,69.0,59.0,54.0,43.0,54.0,13.0,12.0,13.0,8.0,6.0,2015-09-21,69,Midfielder
30830,77.0,66.0,52.0,53.0,80.0,75.0,79.0,63.0,75.0,66.0,59.0,78.0,31.0,26.0,20.0,23.0,13.0,14.0,7.0,10.0,14.0,2015-09-25,69,Midfielder
32148,62.0,70.0,78.0,76.0,65.0,65.0,64.0,63.0,67.0,70.0,68.0,70.0,24.0,39.0,33.0,52.0,15.0,7.0,9.0,12.0,8.0,2015-11-12,69,Attacker
24694,11.0,12.0,44.0,37.0,11.0,19.0,28.0,35.0,33.0,12.0,20.0,21.0,19.0,14.0,17.0,17.0,70.0,68.0,68.0,71.0,70.0,2015-09-21,69,Goalkeeper
127712,12.0,20.0,54.0,46.0,13.0,12.0,36.0,36.0,33.0,20.0,15.0,23.0,13.0,13.0,14.0,22.0,74.0,68.0,65.0,66.0,74.0,2015-12-10,69,Goalkeeper
35906,15.0,12.0,50.0,43.0,11.0,23.0,26.0,27.0,47.0,12.0,16.0,22.0,14.0,14.0,13.0,23.0,76.0,62.0,63.0,68.0,78.0,2015-10-09,69,Goalkeeper
40055,64.0,67.0,66.0,62.0,65.0,69.0,73.0,67.0,67.0,67.0,72.0,72.0,49.0,55.0,53.0,58.0,13.0,7.0,13.0,6.0,11.0,2015-09-21,69,Midfielder
78507,61.0,65.0,74.0,74.0,64.0,82.0,59.0,63.0,65.0,65.0,66.0,64.0,22.0,31.0,23.0,41.0,9.0,6.0,15.0,13.0,10.0,2015-12-03,69,Attacker
313668,62.0,72.0,79.0,77.0,64.0,59.0,59.0,42.0,52.0,72.0,59.0,68.0,30.0,36.0,34.0,42.0,11.0,12.0,13.0,12.0,7.0,2015-11-19,69,Attacker
18859,80.0,63.0,64.0,66.0,81.0,68.0,66.0,61.0,65.0,63.0,57.0,72.0,22.0,35.0,33.0,23.0,7.0,14.0,6.0,7.0,14.0,2015-12-17,69,Attacker
63520,40.0,72.0,86.0,85.0,64.0,66.0,74.0,68.0,50.0,72.0,76.0,73.0,66.0,71.0,70.0,62.0,10.0,9.0,6.0,8.0,10.0,2015-11-06,69,Attacker
22707,58.0,73.0,73.0,75.0,64.0,69.0,68.0,68.0,55.0,73.0,74.0,71.0,68.0,70.0,74.0,59.0,6.0,15.0,15.0,7.0,9.0,2015-09-21,69,Attacker
33045,34.0,56.0,54.0,57.0,55.0,56.0,65.0,65.0,56.0,56.0,63.0,61.0,71.0,69.0,66.0,71.0,15.0,13.0,11.0,15.0,13.0,2015-12-24,69,Defender
34479,45.0,64.0,52.0,49.0,60.0,74.0,73.0,71.0,61.0,64.0,68.0,74.0,69.0,70.0,68.0,70.0,15.0,15.0,7.0,10.0,7.0,2015-10-30,69,Defender
23979,11.0,15.0,47.0,48.0,12.0,11.0,28.0,31.0,16.0,15.0,16.0,22.0,15.0,12.0,15.0,22.0,70.0,67.0,68.0,69.0,72.0,2015-10-30,69,Goalkeeper
35442,17.0,18.0,52.0,55.0,17.0,24.0,28.0,18.0,21.0,18.0,19.0,22.0,11.0,13.0,13.0,23.0,72.0,65.0,71.0,64.0,74.0,2015-10-23,69,Goalkeeper
301234,62.0,71.0,72.0,68.0,65.0,75.0,75.0,71.0,64.0,71.0,56.0,74.0,57.0,66.0,56.0,51.0,14.0,14.0,8.0,15.0,10.0,2015-09-21,69,Attacker
25421,61.0,68.0,50.0,51.0,69.0,76.0,71.0,70.0,70.0,68.0,66.0,71.0,57.0,62.0,64.0,58.0,9.0,12.0,15.0,8.0,16.0,2015-12-17,69,Midfielder
23370,65.0,61.0,79.0,77.0,69.0,72.0,52.0,27.0,61.0,61.0,55.0,57.0,17.0,29.0,26.0,33.0,9.0,9.0,10.0,13.0,15.0,2015-11-19,69,Attacker
23954,62.0,69.0,76.0,72.0,66.0,66.0,67.0,68.0,69.0,69.0,72.0,70.0,33.0,33.0,30.0,56.0,12.0,12.0,12.0,6.0,14.0,2015-02-27,69,Midfielder
180283,63.0,71.0,72.0,68.0,67.0,71.0,69.0,67.0,70.0,71.0,64.0,72.0,47.0,52.0,48.0,58.0,9.0,11.0,16.0,14.0,8.0,2015-11-06,69,Midfielder
23275,62.0,69.0,49.0,46.0,56.0,77.0,75.0,68.0,68.0,69.0,65.0,70.0,47.0,58.0,49.0,50.0,15.0,11.0,16.0,16.0,13.0,2015-10-23,69,Midfielder
33312,51.0,53.0,65.0,72.0,55.0,57.0,64.0,61.0,63.0,53.0,57.0,64.0,68.0,70.0,65.0,73.0,8.0,8.0,13.0,14.0,15.0,2015-09-25,69,Defender
117545,22.0,43.0,53.0,54.0,25.0,52.0,57.0,47.0,31.0,43.0,30.0,53.0,67.0,71.0,71.0,67.0,16.0,6.0,16.0,11.0,16.0,2015-09-21,69,Defender
25541,41.0,61.0,77.0,84.0,69.0,90.0,70.0,68.0,59.0,61.0,72.0,71.0,67.0,72.0,66.0,63.0,13.0,12.0,14.0,15.0,9.0,2015-07-03,69,Attacker
282251,61.0,62.0,53.0,56.0,64.0,83.0,74.0,74.0,71.0,62.0,66.0,74.0,53.0,63.0,57.0,52.0,11.0,12.0,12.0,9.0,15.0,2015-09-21,69,Midfielder
35480,22.0,48.0,33.0,52.0,16.0,43.0,55.0,51.0,33.0,48.0,35.0,54.0,68.0,72.0,76.0,60.0,8.0,13.0,11.0,14.0,8.0,2015-09-21,69,Defender
34193,31.0,39.0,63.0,67.0,39.0,51.0,61.0,56.0,45.0,39.0,33.0,61.0,67.0,70.0,69.0,70.0,10.0,6.0,12.0,11.0,12.0,2015-02-06,69,Defender
187189,59.0,62.0,74.0,77.0,54.0,65.0,65.0,61.0,60.0,62.0,52.0,65.0,67.0,68.0,71.0,70.0,8.0,7.0,7.0,10.0,8.0,2015-11-26,69,Defender
23933,74.0,70.0,33.0,52.0,85.0,81.0,63.0,61.0,77.0,70.0,69.0,73.0,58.0,64.0,63.0,57.0,11.0,16.0,10.0,16.0,7.0,2015-04-10,69,Midfielder
458324,16.0,54.0,68.0,64.0,27.0,35.0,67.0,55.0,32.0,54.0,27.0,64.0,75.0,73.0,63.0,65.0,10.0,7.0,14.0,7.0,15.0,2015-12-03,69,Defender
150591,26.0,56.0,62.0,59.0,39.0,52.0,65.0,60.0,45.0,56.0,45.0,63.0,70.0,70.0,68.0,68.0,10.0,12.0,10.0,9.0,15.0,2015-11-06,69,Defender
148832,67.0,65.0,73.0,67.0,72.0,74.0,70.0,43.0,70.0,65.0,35.0,66.0,25.0,25.0,25.0,43.0,9.0,8.0,5.0,10.0,12.0,2015-04-17,69,Attacker
299215,70.0,69.0,79.0,74.0,68.0,53.0,72.0,65.0,72.0,69.0,53.0,71.0,29.0,32.0,25.0,30.0,14.0,10.0,8.0,13.0,9.0,2015-12-17,68,Attacker
608125,63.0,69.0,82.0,85.0,58.0,56.0,67.0,57.0,50.0,69.0,54.0,59.0,24.0,33.0,32.0,28.0,12.0,10.0,6.0,10.0,16.0,2015-11-19,68,Attacker
160496,62.0,68.0,79.0,79.0,59.0,67.0,62.0,60.0,63.0,68.0,64.0,65.0,16.0,27.0,29.0,60.0,13.0,8.0,6.0,7.0,6.0,2015-12-24,68,Attacker
131409,63.0,68.0,69.0,72.0,59.0,82.0,72.0,68.0,66.0,68.0,62.0,72.0,58.0,67.0,65.0,61.0,13.0,14.0,14.0,12.0,6.0,2015-12-24,68,Attacker
192921,67.0,62.0,74.0,69.0,72.0,75.0,63.0,51.0,52.0,62.0,39.0,64.0,17.0,21.0,19.0,36.0,16.0,13.0,8.0,15.0,11.0,2015-10-30,68,Attacker
24435,62.0,68.0,40.0,51.0,61.0,68.0,67.0,68.0,71.0,68.0,68.0,71.0,59.0,50.0,38.0,61.0,16.0,8.0,15.0,11.0,9.0,2015-12-17,68,Midfielder
23054,60.0,65.0,53.0,51.0,58.0,63.0,75.0,75.0,72.0,65.0,61.0,68.0,53.0,54.0,42.0,48.0,7.0,14.0,6.0,10.0,15.0,2015-11-19,68,Midfielder
40568,63.0,70.0,77.0,73.0,59.0,68.0,61.0,60.0,56.0,70.0,67.0,67.0,45.0,48.0,46.0,43.0,6.0,7.0,8.0,6.0,8.0,2015-11-19,68,Attacker
30988,70.0,61.0,65.0,68.0,73.0,82.0,55.0,39.0,65.0,61.0,51.0,69.0,41.0,38.0,31.0,31.0,14.0,8.0,15.0,7.0,16.0,2015-12-17,68,Attacker
24499,66.0,70.0,66.0,68.0,68.0,72.0,66.0,51.0,54.0,70.0,63.0,74.0,25.0,25.0,25.0,25.0,10.0,12.0,8.0,14.0,7.0,2015-04-17,68,Attacker
30739,25.0,27.0,26.0,31.0,37.0,48.0,57.0,53.0,43.0,27.0,27.0,50.0,69.0,68.0,67.0,70.0,16.0,10.0,16.0,10.0,6.0,2015-09-21,68,Defender
23922,60.0,61.0,52.0,54.0,66.0,82.0,71.0,72.0,67.0,61.0,76.0,68.0,65.0,71.0,73.0,65.0,8.0,10.0,11.0,15.0,8.0,2015-02-27,68,Defender
575780,36.0,55.0,60.0,59.0,39.0,42.0,60.0,58.0,47.0,55.0,41.0,65.0,68.0,72.0,70.0,64.0,14.0,8.0,11.0,8.0,14.0,2015-12-03,68,Defender
414792,58.0,69.0,67.0,63.0,66.0,70.0,71.0,67.0,59.0,69.0,76.0,68.0,66.0,69.0,72.0,67.0,11.0,14.0,7.0,11.0,5.0,2015-02-20,68,Defender
568571,26.0,65.0,79.0,80.0,51.0,41.0,65.0,53.0,39.0,65.0,57.0,65.0,69.0,71.0,72.0,62.0,8.0,13.0,14.0,7.0,7.0,2015-10-09,68,Defender
23727,34.0,56.0,63.0,66.0,52.0,44.0,57.0,63.0,47.0,56.0,65.0,59.0,66.0,69.0,74.0,65.0,9.0,5.0,10.0,14.0,7.0,2015-03-27,68,Defender
165773,33.0,69.0,81.0,85.0,40.0,66.0,65.0,67.0,52.0,69.0,69.0,67.0,68.0,69.0,67.0,70.0,16.0,15.0,7.0,14.0,15.0,2015-10-16,68,Defender
38704,67.0,68.0,60.0,50.0,69.0,72.0,71.0,60.0,71.0,68.0,70.0,71.0,39.0,40.0,32.0,23.0,7.0,5.0,15.0,7.0,15.0,2015-03-06,68,Midfielder
41280,79.0,64.0,54.0,55.0,82.0,81.0,65.0,64.0,69.0,64.0,44.0,76.0,19.0,33.0,33.0,25.0,15.0,12.0,14.0,13.0,9.0,2015-09-21,68,Attacker
77704,66.0,67.0,71.0,73.0,63.0,72.0,70.0,68.0,68.0,67.0,69.0,69.0,55.0,54.0,43.0,62.0,13.0,5.0,8.0,14.0,12.0,2015-07-31,68,Attacker
23866,71.0,66.0,71.0,76.0,68.0,61.0,58.0,50.0,71.0,66.0,59.0,67.0,27.0,39.0,34.0,33.0,13.0,9.0,13.0,13.0,15.0,2015-01-30,68,Attacker
109898,64.0,65.0,56.0,54.0,60.0,69.0,75.0,72.0,67.0,65.0,65.0,70.0,60.0,64.0,57.0,55.0,8.0,15.0,7.0,9.0,14.0,2015-11-06,68,Midfielder
24393,65.0,66.0,54.0,54.0,58.0,67.0,74.0,65.0,68.0,66.0,68.0,72.0,54.0,61.0,56.0,61.0,12.0,8.0,15.0,8.0,14.0,2015-12-10,68,Midfielder
35496,12.0,14.0,51.0,46.0,15.0,28.0,13.0,21.0,19.0,14.0,11.0,27.0,12.0,14.0,12.0,25.0,74.0,68.0,55.0,70.0,75.0,2015-09-21,68,Goalkeeper
38755,65.0,70.0,67.0,63.0,70.0,73.0,64.0,50.0,68.0,70.0,59.0,68.0,33.0,36.0,29.0,35.0,16.0,12.0,14.0,8.0,11.0,2015-10-23,68,Attacker
41877,66.0,72.0,63.0,72.0,69.0,64.0,60.0,50.0,67.0,72.0,62.0,71.0,27.0,25.0,25.0,31.0,12.0,14.0,10.0,5.0,11.0,2015-02-27,68,Attacker
22959,64.0,65.0,72.0,77.0,66.0,69.0,65.0,61.0,59.0,65.0,64.0,66.0,33.0,44.0,35.0,33.0,16.0,9.0,8.0,14.0,13.0,2015-12-24,68,Attacker
192780,49.0,68.0,76.0,73.0,63.0,60.0,73.0,69.0,70.0,68.0,61.0,69.0,63.0,59.0,57.0,68.0,13.0,9.0,13.0,12.0,10.0,2015-09-21,68,Midfielder
23788,64.0,66.0,78.0,69.0,63.0,72.0,64.0,44.0,61.0,66.0,58.0,72.0,17.0,25.0,24.0,50.0,8.0,9.0,8.0,14.0,14.0,2015-11-26,68,Attacker
25015,61.0,66.0,74.0,61.0,68.0,82.0,67.0,66.0,65.0,66.0,71.0,66.0,69.0,69.0,67.0,67.0,6.0,10.0,14.0,12.0,6.0,2015-11-26,68,Attacker
279489,23.0,46.0,65.0,63.0,21.0,40.0,54.0,49.0,39.0,46.0,46.0,55.0,70.0,71.0,68.0,64.0,10.0,15.0,7.0,10.0,15.0,2015-11-26,68,Defender
24161,41.0,67.0,67.0,68.0,48.0,54.0,66.0,63.0,51.0,67.0,67.0,66.0,71.0,71.0,69.0,62.0,14.0,6.0,16.0,12.0,15.0,2015-10-09,68,Defender
278285,12.0,18.0,56.0,62.0,13.0,40.0,33.0,38.0,19.0,18.0,11.0,22.0,18.0,20.0,11.0,24.0,69.0,59.0,84.0,57.0,72.0,2015-09-21,68,Goalkeeper
181229,62.0,63.0,78.0,80.0,60.0,71.0,44.0,39.0,61.0,63.0,60.0,60.0,25.0,25.0,25.0,34.0,12.0,12.0,8.0,5.0,10.0,2015-04-17,68,Attacker
494435,64.0,71.0,72.0,65.0,63.0,71.0,66.0,49.0,67.0,71.0,58.0,69.0,37.0,35.0,33.0,19.0,10.0,7.0,13.0,13.0,7.0,2015-10-02,68,Attacker
33615,58.0,60.0,29.0,29.0,47.0,86.0,68.0,72.0,70.0,60.0,78.0,69.0,68.0,68.0,64.0,69.0,11.0,12.0,6.0,7.0,11.0,2015-02-27,68,Midfielder
160196,76.0,59.0,61.0,66.0,76.0,80.0,63.0,41.0,44.0,59.0,48.0,72.0,38.0,37.0,31.0,32.0,7.0,7.0,12.0,15.0,11.0,2015-10-23,68,Attacker
97988,51.0,69.0,66.0,53.0,64.0,72.0,70.0,70.0,61.0,69.0,70.0,68.0,66.0,70.0,68.0,65.0,5.0,13.0,8.0,12.0,13.0,2015-04-17,68,Midfielder
34230,41.0,68.0,82.0,78.0,65.0,63.0,68.0,68.0,54.0,68.0,73.0,67.0,68.0,71.0,69.0,64.0,14.0,12.0,7.0,11.0,13.0,2015-11-19,68,Defender
41071,28.0,51.0,33.0,41.0,55.0,45.0,64.0,65.0,43.0,51.0,41.0,54.0,68.0,67.0,65.0,72.0,6.0,5.0,8.0,8.0,14.0,2015-02-13,68,Defender
410359,39.0,66.0,86.0,82.0,55.0,71.0,67.0,64.0,47.0,66.0,68.0,63.0,69.0,70.0,69.0,64.0,12.0,7.0,12.0,7.0,10.0,2015-10-02,68,Defender
23099,32.0,54.0,59.0,62.0,48.0,64.0,67.0,64.0,54.0,54.0,66.0,60.0,68.0,70.0,69.0,65.0,14.0,13.0,9.0,7.0,10.0,2015-05-22,68,Defender
119273,40.0,68.0,83.0,80.0,58.0,66.0,65.0,55.0,62.0,68.0,70.0,56.0,71.0,71.0,70.0,60.0,10.0,15.0,15.0,12.0,10.0,2015-10-02,68,Defender
46898,74.0,66.0,61.0,65.0,73.0,71.0,67.0,57.0,62.0,66.0,58.0,72.0,42.0,29.0,24.0,42.0,13.0,14.0,9.0,9.0,7.0,2015-12-24,68,Attacker
113239,47.0,69.0,74.0,78.0,61.0,58.0,66.0,61.0,59.0,69.0,66.0,71.0,65.0,71.0,71.0,65.0,5.0,11.0,7.0,11.0,6.0,2015-09-21,68,Defender
148904,28.0,59.0,68.0,77.0,46.0,65.0,58.0,56.0,47.0,59.0,56.0,61.0,68.0,73.0,69.0,62.0,6.0,15.0,11.0,15.0,8.0,2015-11-06,68,Defender
26348,31.0,57.0,67.0,71.0,57.0,69.0,65.0,57.0,57.0,57.0,66.0,65.0,68.0,69.0,69.0,66.0,13.0,12.0,12.0,8.0,16.0,2015-09-21,68,Defender
26687,50.0,67.0,68.0,67.0,63.0,77.0,69.0,72.0,68.0,67.0,64.0,69.0,63.0,67.0,62.0,56.0,16.0,14.0,15.0,10.0,13.0,2015-01-09,68,Midfielder
24167,26.0,29.0,34.0,34.0,43.0,48.0,66.0,49.0,23.0,29.0,33.0,39.0,75.0,71.0,64.0,62.0,8.0,8.0,9.0,10.0,8.0,2015-12-10,68,Defender
42247,12.0,11.0,46.0,47.0,11.0,25.0,39.0,34.0,47.0,11.0,11.0,22.0,13.0,12.0,11.0,24.0,69.0,69.0,65.0,66.0,71.0,2015-09-21,68,Goalkeeper
34543,72.0,65.0,66.0,52.0,73.0,82.0,58.0,49.0,62.0,65.0,57.0,72.0,18.0,23.0,17.0,29.0,8.0,16.0,16.0,9.0,7.0,2015-10-23,67,Attacker
191132,45.0,66.0,74.0,74.0,64.0,58.0,70.0,63.0,63.0,66.0,75.0,72.0,68.0,67.0,69.0,64.0,14.0,9.0,6.0,15.0,10.0,2015-09-21,67,Midfielder
40581,17.0,14.0,35.0,40.0,14.0,22.0,25.0,31.0,36.0,14.0,13.0,22.0,11.0,12.0,12.0,25.0,68.0,71.0,68.0,65.0,67.0,2015-11-12,67,Goalkeeper
268375,16.0,13.0,59.0,57.0,12.0,28.0,27.0,46.0,49.0,13.0,22.0,26.0,12.0,20.0,20.0,13.0,69.0,63.0,74.0,64.0,69.0,2015-11-06,67,Goalkeeper
24728,30.0,43.0,30.0,33.0,39.0,54.0,55.0,49.0,43.0,43.0,52.0,53.0,65.0,68.0,70.0,68.0,8.0,8.0,14.0,15.0,14.0,2015-09-25,67,Defender
21849,60.0,69.0,68.0,66.0,60.0,68.0,69.0,66.0,72.0,69.0,61.0,68.0,62.0,67.0,63.0,68.0,14.0,8.0,16.0,12.0,7.0,2015-12-17,67,Midfielder
150401,82.0,63.0,54.0,57.0,80.0,75.0,61.0,37.0,53.0,63.0,29.0,70.0,25.0,21.0,29.0,29.0,11.0,10.0,12.0,8.0,9.0,2015-10-16,67,Attacker
34421,19.0,13.0,47.0,51.0,14.0,22.0,27.0,25.0,34.0,13.0,14.0,22.0,20.0,13.0,12.0,23.0,69.0,70.0,62.0,72.0,65.0,2015-12-24,67,Goalkeeper
174326,57.0,76.0,74.0,76.0,59.0,55.0,59.0,60.0,46.0,76.0,67.0,74.0,67.0,70.0,67.0,57.0,7.0,6.0,7.0,9.0,9.0,2015-11-26,67,Attacker
23291,67.0,65.0,69.0,69.0,69.0,69.0,67.0,47.0,62.0,65.0,62.0,68.0,23.0,35.0,34.0,45.0,8.0,13.0,6.0,9.0,9.0,2015-09-25,67,Attacker
24002,62.0,67.0,63.0,58.0,68.0,74.0,65.0,63.0,72.0,67.0,70.0,69.0,25.0,33.0,32.0,42.0,10.0,7.0,7.0,9.0,9.0,2015-12-24,67,Midfielder
32087,54.0,64.0,74.0,67.0,44.0,57.0,61.0,57.0,54.0,64.0,73.0,70.0,67.0,69.0,69.0,65.0,6.0,8.0,8.0,9.0,9.0,2015-09-21,67,Defender
149895,63.0,63.0,77.0,81.0,60.0,65.0,59.0,45.0,39.0,63.0,54.0,60.0,21.0,25.0,26.0,19.0,9.0,10.0,12.0,11.0,13.0,2015-11-26,67,Attacker
35523,77.0,63.0,58.0,59.0,78.0,74.0,67.0,55.0,68.0,63.0,48.0,70.0,24.0,29.0,23.0,45.0,15.0,16.0,14.0,7.0,10.0,2015-09-21,67,Attacker
24741,71.0,69.0,50.0,44.0,73.0,77.0,71.0,57.0,69.0,69.0,63.0,74.0,28.0,39.0,29.0,36.0,6.0,13.0,15.0,11.0,7.0,2015-12-24,67,Midfielder
24341,25.0,25.0,41.0,42.0,25.0,25.0,25.0,28.0,25.0,25.0,25.0,23.0,25.0,25.0,25.0,23.0,71.0,68.0,63.0,62.0,73.0,2015-01-30,67,Goalkeeper
